debug6c2Aq:debug8p5bl,0,1472743943959,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debug6c2Aq:debug8p5bl,1,1472743946897,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 2935, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
debug6c2Aq:debug8p5bl,2,1472743948337,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 1439, ""action"": ""NextPage"", ""template"": ""instructions/instruct-2.html""}"
debug6c2Aq:debug8p5bl,3,1472743948849,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 511, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
debug6c2Aq:debug8p5bl,4,1472743949793,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 944, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
debug6c2Aq:debug8p5bl,5,1472743952530,"{""rt"": 2731, ""hit"": true, ""color"": ""blue"", ""relation"": ""congruent"", ""phase"": ""TEST"", ""word"": ""BLUE"", ""response"": ""blue""}"
debug6c2Aq:debug8p5bl,6,1472743953569,"{""rt"": 1039, ""hit"": true, ""color"": ""green"", ""relation"": ""incongruent"", ""phase"": ""TEST"", ""word"": ""BLUE"", ""response"": ""green""}"
debug6c2Aq:debug8p5bl,7,1472743958323,"{""rt"": 4754, ""hit"": true, ""color"": ""green"", ""relation"": ""congruent"", ""phase"": ""TEST"", ""word"": ""GREEN"", ""response"": ""green""}"
debug6c2Aq:debug8p5bl,8,1472743959458,"{""rt"": 1135, ""hit"": true, ""color"": ""red"", ""relation"": ""congruent"", ""phase"": ""TEST"", ""word"": ""RED"", ""response"": ""red""}"
debug6c2Aq:debug8p5bl,9,1472743960322,"{""rt"": 864, ""hit"": true, ""color"": ""red"", ""relation"": ""unrelated"", ""phase"": ""TEST"", ""word"": ""SHIP"", ""response"": ""red""}"
debug6c2Aq:debug8p5bl,10,1472743961666,"{""rt"": 1344, ""hit"": true, ""color"": ""blue"", ""relation"": ""incongruent"", ""phase"": ""TEST"", ""word"": ""RED"", ""response"": ""blue""}"
debug6c2Aq:debug8p5bl,11,1472743962370,"{""rt"": 704, ""hit"": true, ""color"": ""green"", ""relation"": ""unrelated"", ""phase"": ""TEST"", ""word"": ""MONKEY"", ""response"": ""green""}"
debug6c2Aq:debug8p5bl,12,1472743963122,"{""rt"": 752, ""hit"": true, ""color"": ""red"", ""relation"": ""incongruent"", ""phase"": ""TEST"", ""word"": ""GREEN"", ""response"": ""red""}"
debug6c2Aq:debug8p5bl,13,1472743963842,"{""rt"": 720, ""hit"": true, ""color"": ""blue"", ""relation"": ""unrelated"", ""phase"": ""TEST"", ""word"": ""ZAMBONI"", ""response"": ""blue""}"
debug6c2Aq:debug8p5bl,14,1472743963843,"{""phase"": ""postquestionnaire"", ""status"": ""begin""}"
debug6c2Aq:debug8p5bl,15,1472743969799,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
debugkF7lP:debugnis0t,0,1473277130382,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugkF7lP:debugnis0t,1,1473277131998,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 1608, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugkF7lP:debugnis0t,2,1473277132978,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 975, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugkF7lP:debugnis0t,3,1473277133581,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 600, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugkF7lP:debugnis0t,4,1473277134574,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 991, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugkF7lP:debugnis0t,5,1473277137952,"{""rt"": 3359, ""hit"": true, ""color"": ""blue"", ""relation"": ""incongruent"", ""phase"": ""TEST"", ""word"": ""RED"", ""response"": ""blue""}"
debugkF7lP:debugnis0t,6,1473277138544,"{""rt"": 590, ""hit"": true, ""color"": ""green"", ""relation"": ""incongruent"", ""phase"": ""TEST"", ""word"": ""BLUE"", ""response"": ""green""}"
debugkF7lP:debugnis0t,7,1473277139219,"{""rt"": 675, ""hit"": true, ""color"": ""red"", ""relation"": ""congruent"", ""phase"": ""TEST"", ""word"": ""RED"", ""response"": ""red""}"
debugkF7lP:debugnis0t,8,1473277139983,"{""rt"": 764, ""hit"": true, ""color"": ""red"", ""relation"": ""incongruent"", ""phase"": ""TEST"", ""word"": ""GREEN"", ""response"": ""red""}"
debugkF7lP:debugnis0t,9,1473277140699,"{""rt"": 715, ""hit"": true, ""color"": ""blue"", ""relation"": ""unrelated"", ""phase"": ""TEST"", ""word"": ""ZAMBONI"", ""response"": ""blue""}"
debugkF7lP:debugnis0t,10,1473277141264,"{""rt"": 564, ""hit"": true, ""color"": ""green"", ""relation"": ""congruent"", ""phase"": ""TEST"", ""word"": ""GREEN"", ""response"": ""green""}"
debugkF7lP:debugnis0t,11,1473277141964,"{""rt"": 700, ""hit"": true, ""color"": ""red"", ""relation"": ""unrelated"", ""phase"": ""TEST"", ""word"": ""SHIP"", ""response"": ""red""}"
debugkF7lP:debugnis0t,12,1473277142751,"{""rt"": 787, ""hit"": true, ""color"": ""green"", ""relation"": ""unrelated"", ""phase"": ""TEST"", ""word"": ""MONKEY"", ""response"": ""green""}"
debugkF7lP:debugnis0t,13,1473277143372,"{""rt"": 620, ""hit"": true, ""color"": ""blue"", ""relation"": ""congruent"", ""phase"": ""TEST"", ""word"": ""BLUE"", ""response"": ""blue""}"
debugkF7lP:debugnis0t,14,1473277143375,"{""phase"": ""postquestionnaire"", ""status"": ""begin""}"
debugkF7lP:debugnis0t,15,1473277147319,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
debugkF7lP:debugnis0t,16,1473278191931,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debugkF7lP:debugnis0t,17,1473278193258,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1323, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
debugkF7lP:debugnis0t,18,1473278194020,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 758, ""action"": ""NextPage"", ""template"": ""instructions/instruct-2.html""}"
debugkF7lP:debugnis0t,19,1473278194216,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 194, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
debugkF7lP:debugnis0t,20,1473278194998,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 780, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
debugkF7lP:debugnis0t,21,1473278196724,"{""rt"": 1713, ""hit"": true, ""color"": ""green"", ""relation"": ""incongruent"", ""phase"": ""TEST"", ""word"": ""BLUE"", ""response"": ""green""}"
debugkF7lP:debugnis0t,22,1473278197667,"{""rt"": 942, ""hit"": true, ""color"": ""red"", ""relation"": ""incongruent"", ""phase"": ""TEST"", ""word"": ""GREEN"", ""response"": ""red""}"
debugkF7lP:debugnis0t,23,1473278198486,"{""rt"": 819, ""hit"": true, ""color"": ""blue"", ""relation"": ""congruent"", ""phase"": ""TEST"", ""word"": ""BLUE"", ""response"": ""blue""}"
debugkF7lP:debugnis0t,24,1473278199728,"{""rt"": 1242, ""hit"": true, ""color"": ""blue"", ""relation"": ""unrelated"", ""phase"": ""TEST"", ""word"": ""ZAMBONI"", ""response"": ""blue""}"
debugkF7lP:debugnis0t,25,1473278200421,"{""rt"": 692, ""hit"": true, ""color"": ""green"", ""relation"": ""unrelated"", ""phase"": ""TEST"", ""word"": ""MONKEY"", ""response"": ""green""}"
debugkF7lP:debugnis0t,26,1473278201161,"{""rt"": 739, ""hit"": true, ""color"": ""green"", ""relation"": ""congruent"", ""phase"": ""TEST"", ""word"": ""GREEN"", ""response"": ""green""}"
debugkF7lP:debugnis0t,27,1473278201765,"{""rt"": 603, ""hit"": true, ""color"": ""red"", ""relation"": ""congruent"", ""phase"": ""TEST"", ""word"": ""RED"", ""response"": ""red""}"
debugkF7lP:debugnis0t,28,1473278202313,"{""rt"": 548, ""hit"": true, ""color"": ""red"", ""relation"": ""unrelated"", ""phase"": ""TEST"", ""word"": ""SHIP"", ""response"": ""red""}"
debugkF7lP:debugnis0t,29,1473278203332,"{""rt"": 1018, ""hit"": true, ""color"": ""blue"", ""relation"": ""incongruent"", ""phase"": ""TEST"", ""word"": ""RED"", ""response"": ""blue""}"
debugkF7lP:debugnis0t,30,1473278203335,"{""phase"": ""postquestionnaire"", ""status"": ""begin""}"
debugkF7lP:debugnis0t,31,1473278204953,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
debugPbYnB:debugrydua,0,1473303761122,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugPbYnB:debugrydua,1,1473303761771,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 646, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugPbYnB:debugrydua,2,1473303762305,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 533, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugPbYnB:debugrydua,3,1473303762571,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 265, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugPbYnB:debugrydua,4,1473303763299,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 727, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugPbYnB:debugrydua,5,1473303764585,"{""rt"": 1280, ""hit"": false, ""color"": ""red"", ""relation"": ""congruent"", ""phase"": ""TEST"", ""word"": ""RED"", ""response"": ""green""}"
debugPbYnB:debugrydua,6,1473303764743,"{""rt"": 158, ""hit"": false, ""color"": ""blue"", ""relation"": ""incongruent"", ""phase"": ""TEST"", ""word"": ""RED"", ""response"": ""green""}"
debugPbYnB:debugrydua,7,1473303764888,"{""rt"": 144, ""hit"": true, ""color"": ""green"", ""relation"": ""incongruent"", ""phase"": ""TEST"", ""word"": ""BLUE"", ""response"": ""green""}"
debugPbYnB:debugrydua,8,1473303765047,"{""rt"": 159, ""hit"": true, ""color"": ""green"", ""relation"": ""unrelated"", ""phase"": ""TEST"", ""word"": ""MONKEY"", ""response"": ""green""}"
debugPbYnB:debugrydua,9,1473303765224,"{""rt"": 177, ""hit"": false, ""color"": ""red"", ""relation"": ""unrelated"", ""phase"": ""TEST"", ""word"": ""SHIP"", ""response"": ""green""}"
debugPbYnB:debugrydua,10,1473303765400,"{""rt"": 176, ""hit"": false, ""color"": ""red"", ""relation"": ""incongruent"", ""phase"": ""TEST"", ""word"": ""GREEN"", ""response"": ""green""}"
debugPbYnB:debugrydua,11,1473303765544,"{""rt"": 144, ""hit"": false, ""color"": ""blue"", ""relation"": ""congruent"", ""phase"": ""TEST"", ""word"": ""BLUE"", ""response"": ""green""}"
debugPbYnB:debugrydua,12,1473303765736,"{""rt"": 192, ""hit"": false, ""color"": ""blue"", ""relation"": ""unrelated"", ""phase"": ""TEST"", ""word"": ""ZAMBONI"", ""response"": ""green""}"
debugPbYnB:debugrydua,13,1473303765880,"{""rt"": 144, ""hit"": true, ""color"": ""green"", ""relation"": ""congruent"", ""phase"": ""TEST"", ""word"": ""GREEN"", ""response"": ""green""}"
debugPbYnB:debugrydua,14,1473303765881,"{""phase"": ""postquestionnaire"", ""status"": ""begin""}"
debugPbYnB:debugrydua,15,1473303767110,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
debugPbYnB:debugrydua,16,1473351054616,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debugPbYnB:debugrydua,17,1473351055637,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1018, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
debugPbYnB:debugrydua,18,1473351056127,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 488, ""action"": ""NextPage"", ""template"": ""instructions/instruct-2.html""}"
debugPbYnB:debugrydua,19,1473351056747,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 619, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
debugPbYnB:debugrydua,20,1473351057444,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 697, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
debugPbYnB:debugrydua,21,1473351067105,"{""rt"": 9656, ""hit"": false, ""color"": ""red"", ""relation"": ""congruent"", ""phase"": ""TEST"", ""word"": ""RED"", ""response"": ""blue""}"
debugPbYnB:debugrydua,22,1473351068928,"{""rt"": 1823, ""hit"": true, ""color"": ""blue"", ""relation"": ""incongruent"", ""phase"": ""TEST"", ""word"": ""RED"", ""response"": ""blue""}"
debugPbYnB:debugrydua,23,1473351069503,"{""rt"": 575, ""hit"": true, ""color"": ""blue"", ""relation"": ""unrelated"", ""phase"": ""TEST"", ""word"": ""ZAMBONI"", ""response"": ""blue""}"
debugPbYnB:debugrydua,24,1473351069984,"{""rt"": 480, ""hit"": false, ""color"": ""green"", ""relation"": ""incongruent"", ""phase"": ""TEST"", ""word"": ""BLUE"", ""response"": ""blue""}"
debugPbYnB:debugrydua,25,1473351070144,"{""rt"": 160, ""hit"": false, ""color"": ""red"", ""relation"": ""unrelated"", ""phase"": ""TEST"", ""word"": ""SHIP"", ""response"": ""blue""}"
debugPbYnB:debugrydua,26,1473351070288,"{""rt"": 144, ""hit"": false, ""color"": ""red"", ""relation"": ""incongruent"", ""phase"": ""TEST"", ""word"": ""GREEN"", ""response"": ""blue""}"
debugPbYnB:debugrydua,27,1473351070447,"{""rt"": 159, ""hit"": true, ""color"": ""blue"", ""relation"": ""congruent"", ""phase"": ""TEST"", ""word"": ""BLUE"", ""response"": ""blue""}"
debugPbYnB:debugrydua,28,1473351070624,"{""rt"": 177, ""hit"": false, ""color"": ""green"", ""relation"": ""unrelated"", ""phase"": ""TEST"", ""word"": ""MONKEY"", ""response"": ""blue""}"
debugPbYnB:debugrydua,29,1473351070800,"{""rt"": 176, ""hit"": false, ""color"": ""green"", ""relation"": ""congruent"", ""phase"": ""TEST"", ""word"": ""GREEN"", ""response"": ""blue""}"
debugPbYnB:debugrydua,30,1473351070800,"{""phase"": ""postquestionnaire"", ""status"": ""begin""}"
debugPbYnB:debugrydua,31,1473351072234,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
debugkSKmd:debugHCqcB,0,1473360121118,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugkSKmd:debugHCqcB,1,1473360122317,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 1194, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugkSKmd:debugHCqcB,2,1473360123035,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 712, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugkSKmd:debugHCqcB,3,1473360123432,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 395, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugkSKmd:debugHCqcB,4,1473360124449,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 1015, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugkSKmd:debugHCqcB,5,1473360226244,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugkSKmd:debugHCqcB,6,1473360227443,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 1193, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugkSKmd:debugHCqcB,7,1473360402373,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 174926, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugkSKmd:debugHCqcB,8,1473360402963,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 586, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugkSKmd:debugHCqcB,9,1473360404621,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 1655, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugkSKmd:debugHCqcB,10,1473360529427,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugkSKmd:debugHCqcB,11,1473360530784,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 1354, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugkSKmd:debugHCqcB,12,1473360531695,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 906, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugkSKmd:debugHCqcB,13,1473360532214,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 517, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugkSKmd:debugHCqcB,14,1473360533086,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 870, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugkSKmd:debugHCqcB,15,1473360607849,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugkSKmd:debugHCqcB,16,1473360608859,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 1006, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugkSKmd:debugHCqcB,17,1473360609394,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 530, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugkSKmd:debugHCqcB,18,1473360609894,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 497, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugkSKmd:debugHCqcB,19,1473360611234,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 1338, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugkSKmd:debugHCqcB,20,1473360656705,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugkSKmd:debugHCqcB,21,1473360657510,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 801, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugkSKmd:debugHCqcB,22,1473360658398,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 882, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugkSKmd:debugHCqcB,23,1473360658879,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 478, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugkSKmd:debugHCqcB,24,1473360659775,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 893, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugkSKmd:debugHCqcB,25,1473360737820,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debugkSKmd:debugHCqcB,26,1473360738785,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 961, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
debugkSKmd:debugHCqcB,27,1473360739720,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 931, ""action"": ""NextPage"", ""template"": ""instructions/instruct-2.html""}"
debugkSKmd:debugHCqcB,28,1473360740119,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 396, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
debugkSKmd:debugHCqcB,29,1473360742946,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 2825, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
debugwDSHL:debug4aMxL,0,1473368145071,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugwDSHL:debug4aMxL,1,1473368146796,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 1720, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugwDSHL:debug4aMxL,2,1473368148391,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 1588, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugwDSHL:debug4aMxL,3,1473368148912,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 515, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugwDSHL:debug4aMxL,4,1473368150176,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 1260, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugwDSHL:debug4aMxL,5,1473368352016,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debugwDSHL:debug4aMxL,6,1473368353251,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1230, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
debugwDSHL:debug4aMxL,7,1473368354232,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 978, ""action"": ""NextPage"", ""template"": ""instructions/instruct-2.html""}"
debugwDSHL:debug4aMxL,8,1473368354775,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 540, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
debugwDSHL:debug4aMxL,9,1473368355639,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 861, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
